filename , node, edge, degree, min_weight, time_in_sec 
mst_500_1000_26,500,1000,0,1386999,0.000213
mst_500_1000_27,500,1000,0,1459479,0.00021
mst_500_1000_28,500,1000,0,1370158,0.000185
mst_500_1000_29,500,1000,0,1356905,0.000179
mst_500_1000_30,500,1000,0,1400122,0.000202
mst_500_1000_31,500,1000,0,1398729,0.00019
mst_500_1000_32,500,1000,0,1321495,0.000243
mst_500_1000_33,500,1000,0,1440519,0.000203
mst_500_1000_34,500,1000,0,1510673,0.000215
mst_500_1000_35,500,1000,0,1383007,0.000193
mst_500_1000_36,500,1000,0,1413234,0.000175
mst_500_1000_37,500,1000,0,1289991,0.000178
mst_500_1000_38,500,1000,0,1422633,0.000234
mst_500_1000_39,500,1000,0,1529281,0.000219
mst_500_1000_40,500,1000,0,1427591,0.000186
mst_500_1000_41,500,1000,0,1396027,0.000205
mst_500_1000_42,500,1000,0,1388886,0.000187
mst_500_1000_43,500,1000,0,1369301,0.000176
mst_500_1000_44,500,1000,0,1451743,0.000177
mst_500_1000_45,500,1000,0,1375781,0.000174
mst_500_1000_46,500,1000,0,1399261,0.00018
mst_500_1000_47,500,1000,0,1445163,0.000226
mst_500_1000_48,500,1000,0,1528418,0.000199
mst_500_1000_49,500,1000,0,1288144,0.00017
mst_500_1000_50,500,1000,0,1459621,0.000199
mst_500_1000_51,500,1000,0,1470032,0.000174
mst_500_1000_52,500,1000,0,1467682,0.000192
mst_500_1000_53,500,1000,0,1396250,0.000178
mst_500_1000_54,500,1000,0,1381486,0.000185
mst_500_1000_55,500,1000,0,1364791,0.000206
mst_500_1000_56,500,1000,0,1386617,0.000224
mst_500_1000_57,500,1000,0,1362521,0.000197
mst_500_1000_58,500,1000,0,1468124,0.000175
mst_500_1000_59,500,1000,0,1393421,0.000177
mst_500_1000_60,500,1000,0,1418508,0.000182
mst_500_1000_61,500,1000,0,1353668,0.000188
mst_500_1000_62,500,1000,0,1524273,0.000183
mst_500_1000_63,500,1000,0,1420349,0.000189
mst_500_1000_64,500,1000,0,1405049,0.000212
mst_500_1000_65,500,1000,0,1386109,0.000175
mst_500_1000_66,500,1000,0,1418023,0.000182
mst_500_1000_67,500,1000,0,1343525,0.000181
mst_500_1000_68,500,1000,0,1426769,0.000234
mst_500_1000_69,500,1000,0,1424729,0.000185
mst_500_1000_70,500,1000,0,1382340,0.0002
mst_500_1000_71,500,1000,0,1423781,0.000182
mst_500_1000_72,500,1000,0,1344128,0.000178
mst_500_1000_73,500,1000,0,1356865,0.000176
mst_500_1000_74,500,1000,0,1380789,0.000178
mst_500_1000_75,500,1000,0,1455745,0.000181
mst_500_1000_76,500,1000,0,1289165,0.000198
mst_500_1000_77,500,1000,0,1278470,0.000185
mst_500_1000_78,500,1000,0,1496263,0.000206
mst_500_1000_79,500,1000,0,1411194,0.000177
mst_500_1000_80,500,1000,0,1391983,0.000176
mst_500_1000_81,500,1000,0,1394696,0.000176
mst_500_1000_82,500,1000,0,1394030,0.000181
mst_500_1000_83,500,1000,0,1451245,0.000193
mst_500_1000_84,500,1000,0,1315416,0.000177
mst_500_1000_85,500,1000,0,1408210,0.000206
mst_500_1000_86,500,1000,0,1351990,0.000238
mst_500_1000_87,500,1000,0,1459667,0.000178
mst_500_1000_88,500,1000,0,1395892,0.000306
mst_500_1000_89,500,1000,0,1381831,0.000174
mst_500_1000_90,500,1000,0,1292598,0.00018
mst_500_1000_91,500,1000,0,1452935,0.000181
mst_500_1000_92,500,1000,0,1425363,0.000205
mst_500_1000_93,500,1000,0,1462449,0.000176
mst_500_1000_94,500,1000,0,1455388,0.000172
mst_500_1000_95,500,1000,0,1388643,0.000173
mst_500_1000_96,500,1000,0,1369227,0.000174
mst_500_1000_97,500,1000,0,1315871,0.000172
mst_500_1000_98,500,1000,0,1394890,0.000174
mst_500_1000_99,500,1000,0,1332163,0.000172
mst_500_10000_0,500,10000,0,197050,0.001564
mst_500_10000_1,500,10000,0,195443,0.00156
mst_500_10000_2,500,10000,0,184291,0.001572
mst_500_10000_3,500,10000,0,204456,0.001982
mst_500_10000_4,500,10000,0,199916,0.001609
mst_500_10000_5,500,10000,0,197513,0.001553
mst_500_10000_6,500,10000,0,189660,0.001487
mst_500_10000_7,500,10000,0,214786,0.001454
mst_500_10000_8,500,10000,0,192170,0.001715
mst_500_10000_9,500,10000,0,196549,0.001505
mst_500_10000_10,500,10000,0,182961,0.001683
mst_500_10000_11,500,10000,0,193237,0.001607
mst_500_10000_12,500,10000,0,197347,0.001461
mst_500_10000_13,500,10000,0,194274,0.001455
mst_500_10000_14,500,10000,0,202377,0.001449
mst_500_10000_15,500,10000,0,193004,0.001572
mst_500_10000_16,500,10000,0,200696,0.001465
mst_500_10000_17,500,10000,0,201039,0.001514
mst_500_10000_18,500,10000,0,191229,0.001522
mst_500_10000_19,500,10000,0,186541,0.001641
mst_500_10000_20,500,10000,0,190563,0.001445
mst_500_10000_21,500,10000,0,197981,0.001444
mst_500_10000_22,500,10000,0,210681,0.001472
mst_500_10000_23,500,10000,0,192753,0.001455
mst_500_10000_24,500,10000,0,205502,0.00145
mst_500_10000_25,500,10000,0,202291,0.001524
mst_500_10000_26,500,10000,0,190012,0.001463
mst_500_10000_27,500,10000,0,198960,0.001558
mst_500_10000_28,500,10000,0,208372,0.00145
mst_500_10000_29,500,10000,0,194178,0.002073
mst_500_10000_30,500,10000,0,190156,0.001503
mst_500_10000_31,500,10000,0,207453,0.001463
mst_500_10000_32,500,10000,0,198179,0.001562
mst_500_10000_33,500,10000,0,192510,0.001469
mst_500_10000_34,500,10000,0,199687,0.001618
mst_500_10000_35,500,10000,0,201823,0.001473
mst_500_10000_36,500,10000,0,190319,0.001459
mst_500_10000_37,500,10000,0,196731,0.001448
mst_500_10000_38,500,10000,0,189766,0.001559
mst_500_10000_39,500,10000,0,196684,0.001459
mst_500_10000_40,500,10000,0,188832,0.001442
mst_500_10000_41,500,10000,0,201698,0.001463
mst_500_10000_42,500,10000,0,200384,0.001671
mst_500_10000_43,500,10000,0,204560,0.001481
mst_500_10000_44,500,10000,0,190734,0.001463
mst_500_10000_45,500,10000,0,195824,0.001447
mst_500_10000_46,500,10000,0,203567,0.00155
mst_500_10000_47,500,10000,0,206929,0.001509
mst_500_10000_48,500,10000,0,201413,0.001444
mst_500_10000_49,500,10000,0,187302,0.001944
mst_500_10000_50,500,10000,0,208620,0.001471
mst_500_10000_51,500,10000,0,196797,0.001431
mst_500_10000_52,500,10000,0,196923,0.00145
mst_500_10000_53,500,10000,0,182787,0.0015
mst_500_10000_54,500,10000,0,187255,0.001445
mst_500_10000_55,500,10000,0,197302,0.001579
mst_500_10000_56,500,10000,0,203531,0.001457
mst_500_10000_57,500,10000,0,201696,0.001647
mst_500_10000_58,500,10000,0,200662,0.001444
mst_500_10000_59,500,10000,0,204550,0.001473
mst_500_10000_60,500,10000,0,208199,0.001453
mst_500_10000_61,500,10000,0,200198,0.001454
mst_500_10000_62,500,10000,0,200155,0.001441
mst_500_10000_63,500,10000,0,192994,0.001451
mst_500_10000_64,500,10000,0,207090,0.001467
mst_500_10000_65,500,10000,0,193223,0.001634
mst_500_10000_66,500,10000,0,200688,0.001997
mst_500_10000_67,500,10000,0,182529,0.001505
mst_500_10000_68,500,10000,0,191674,0.001449
mst_500_10000_69,500,10000,0,191358,0.001446
mst_500_10000_70,500,10000,0,195931,0.001454
mst_500_10000_71,500,10000,0,199442,0.001476
mst_500_10000_72,500,10000,0,203940,0.001686
mst_500_10000_73,500,10000,0,206092,0.001511
mst_500_10000_74,500,10000,0,197635,0.001457
mst_500_10000_75,500,10000,0,188749,0.001513
mst_500_10000_76,500,10000,0,184603,0.001587
mst_500_10000_77,500,10000,0,200930,0.001499
mst_500_10000_78,500,10000,0,198391,0.001458
mst_500_10000_79,500,10000,0,190688,0.00152
mst_500_10000_80,500,10000,0,184495,0.001649
mst_500_10000_81,500,10000,0,192996,0.001455
mst_500_10000_82,500,10000,0,185841,0.001464
mst_500_10000_83,500,10000,0,204735,0.001458
mst_500_10000_84,500,10000,0,189261,0.001565
mst_500_10000_85,500,10000,0,197468,0.00151
mst_500_10000_86,500,10000,0,197036,0.00145
mst_500_10000_87,500,10000,0,204546,0.001538
mst_500_10000_88,500,10000,0,212042,0.001643
mst_500_10000_89,500,10000,0,201876,0.001466
mst_500_10000_90,500,10000,0,202581,0.001634
mst_500_10000_91,500,10000,0,188013,0.001476
mst_500_10000_92,500,10000,0,195085,0.001458
mst_500_10000_93,500,10000,0,193178,0.001458
mst_500_10000_94,500,10000,0,205815,0.001464
mst_500_10000_95,500,10000,0,208976,0.001455
mst_500_10000_96,500,10000,0,193684,0.001469
mst_500_10000_97,500,10000,0,201739,0.001839
mst_500_10000_98,500,10000,0,191988,0.001478
mst_500_10000_99,500,10000,0,204838,0.001805
mst_500_50000_0,500,50000,0,79313,0.007415
mst_500_50000_1,500,50000,0,77631,0.008173
mst_500_50000_2,500,50000,0,79018,0.007252
mst_500_50000_3,500,50000,0,79543,0.008094
mst_500_50000_4,500,50000,0,79634,0.008173
mst_500_50000_5,500,50000,0,77606,0.007886
mst_500_50000_6,500,50000,0,77833,0.007502
mst_500_50000_7,500,50000,0,78625,0.007308
mst_500_50000_8,500,50000,0,79917,0.008196
mst_500_50000_9,500,50000,0,81269,0.008135
mst_500_50000_10,500,50000,0,79605,0.007883
mst_500_50000_11,500,50000,0,79414,0.007538
mst_500_50000_12,500,50000,0,78810,0.007707
mst_500_50000_13,500,50000,0,80504,0.007419
mst_500_50000_14,500,50000,0,79309,0.00788
mst_500_50000_15,500,50000,0,79643,0.007567
mst_500_50000_16,500,50000,0,78560,0.007302
mst_500_50000_17,500,50000,0,78220,0.007762
mst_500_50000_18,500,50000,0,78292,0.007483
mst_500_50000_19,500,50000,0,78927,0.008066
mst_500_50000_20,500,50000,0,80172,0.007467
mst_500_50000_21,500,50000,0,79226,0.009423
mst_500_50000_22,500,50000,0,78884,0.007932
mst_500_50000_23,500,50000,0,78699,0.008015
mst_500_50000_24,500,50000,0,80279,0.008176
mst_500_50000_25,500,50000,0,79414,0.009699
mst_500_50000_26,500,50000,0,78365,0.007907
mst_500_50000_27,500,50000,0,78464,0.008309
mst_500_50000_28,500,50000,0,80549,0.009525
mst_500_50000_29,500,50000,0,79193,0.010005
mst_500_50000_30,500,50000,0,77629,0.010525
mst_500_50000_31,500,50000,0,80530,0.010222
mst_500_50000_32,500,50000,0,81442,0.010446
mst_500_50000_33,500,50000,0,78365,0.010389
mst_500_50000_34,500,50000,0,81258,0.010923
mst_500_50000_35,500,50000,0,81046,0.008891
mst_500_50000_36,500,50000,0,77204,0.010453
mst_500_50000_37,500,50000,0,80170,0.010698
mst_500_50000_38,500,50000,0,81189,0.009267
mst_500_50000_39,500,50000,0,79785,0.008711
mst_500_50000_40,500,50000,0,77806,0.009804
